label,message
2.1,我13歲 上國一 我老是難過 成績下降 經常想要去死 晚上也老睡不著 掉頭髮也非常嚴重
2.1,我18歲我遭受了網路暴力被男朋友的朋友罵了非常心裡難受本來就懷疑我有憂鬱症昨天我真的有想死的衝動了怎麼辦
2.1,我32歲沒有一份工作做得長久婚姻失敗三段我應該怎樣去面對我的以後生活我現在沒有目標覺得人生很黑暗
2.1,我32歲最近覺得自己控制不住自己的脾氣愛懷疑沒有安全感說不清楚查了一下感覺自己有點憂鬱症
2.1,我又沒有憂鬱症我真的一天比一天累一天比一天難熬
2.1,我又來了今天一天跟兩位老師溝通了還是覺得自己活著沒有意思自己有精神怎麼辦
2.1,我三年前只是易緊張  人多時不自在   現在是持續性心情低落  眼神憂鬱  頸背痛   該怎麼辦呢
2.1,我也不知道怎麼了就是開心不起來感覺做什麼都沒有意義對自己很沒有信心怎樣才能讓自己開心不憂鬱
2.1,我也不確定我現在是不是憂鬱症4年前我有中度憂鬱症現在慢慢的好起來了但是一有壓力腦子想的太多就會一直想一直想根本停不下來
2.1,我女兒今年30歲了心裡有問題整天悶悶不樂無法與人交流
2.1,我已經對家人沒有感情 感覺活著沒有意義    自己一個人不發病  有人看我 不管看我的人是誰  都會露出自戀的表情  在人多地方感覺所有人都在注視我
2.1,我才高二 可是因為一次考試的失誤 我的精神一蹶不振 最近腦子裡都是一片空白 目光呆滯 我該怎麼辦 感覺自己已經輕度憂鬱了
2.1,我不知道自己為什麼老是會想一些奇怪的畫面有些事老是解不開老是抱怨自己不夠好了天天都愁眉苦臉的對自己的未來感到恐懼每天都感覺自己活的好累有時候我真的想只殺
2.1,我不知道自己想要什麼想幹什麼經常想躲起來什麼都不去想什麼都不去幹每天都睡不好失眠胡思亂想
2.1,我不知道我是不是病了總是很煩很鬱悶感覺自己很孤單擺脫不了各種煩惱
2.1,我不知道怎麼了 總是倒霉不開心  然後就脾氣大     希望你們能幫我
2.1,我不知道現在到底怎麼了不想學習不想做任何事情
2.1,"我不想再這樣生活下去每日想改變 行動 失敗意志沒有越過越糊塗了 每天憂心忡忡	思想 一刻都不停止"
2.1,我不想和別人交流總覺得人生好累常常有割腕跳樓的衝動
2.1,我不愛說話不愛給朋友聊天不喜歡出去玩大腦一片空白不知道怎麼給朋友聊天
2.1,我不願意理人心情也總是好不起來總是想哭覺得生活無比黑暗
2.1,我今年16歲國三就輟學了總感覺活著好累不如死了算了總為自己前途擔憂
2.1,我今年22人沒有精神表情也淡漠對新事物也沒好奇心屬於憂鬱症嗎
2.1,我今年36歲女教師最近半年出現了情緒低落食慾不振不想說話等現象工作壓力較大
2.1,我心情憂鬱悶不開心天天擔心自己的身體心有焦慮
2.1,我心痛心煩像塊石頭壓著我不知道跟誰說真的好想死了嘆有誰告訴我站在十字路口不知道何去何從一個人悄悄的哭
2.1,我心煩心亂靜不下來理不清思緒不知道幹什麼去在家裡閒好幾個月了老是心煩意亂環境靜也是心亂壓力大靜不下來
2.1,我心裡有問題不知道是自閉症還是什麼心裡憋得難受很悶 真的
2.1,我心裡有憂鬱症主要就是性方面變態喜歡親情人
2.1,我心裡難受出現幻覺懷疑得了憂鬱症會有另一個我出現但別人看不見嚴重失眠
2.1,我以前跟幾個男的發生過關係現在非常後悔一直走不出來痛苦中
2.1,我以前對我老公很好有的時候他吼我幾句我都不敢說話可是現在我對他吼我非常的敏感只要他語氣重一點我就很生氣而且很強烈的反對
2.1,我以前檢查過 說是癲癇性憂鬱症  我最近心情低落 想諮詢一下
2.1,我以傷害自己為樂我決定自殘讓我愉悅很多時候我想自殘和跳樓
2.1,我出來學校兩年了感覺對什麼都不感興趣學廚師學機修學電工我都沒興趣別人問我對什麼感興趣就學什麼可我什麼都不感興趣包括談戀愛
2.1,我母親因為鑲牙齒後開始失眠精神極其消沉抗拒治療醫生開的藥不吃也不肯再去醫院看病請問我們怎麼說服她有沒有家庭心理醫生因為她現在不肯出門
2.1,我生完寶寶之後容易發脾氣生氣感覺累老是與人爭吵感覺別人不喜歡我
2.1,我交了一個男朋友家人死活不同意我現在好煩不知道該怎麼辦
2.1,我好失落我怎麼整天天躺在家裡我受不了這樣的生活了怎麼辦
2.1,我好想死覺得活著沒意思有誰能救我我覺得自己多餘的
2.1,我好像挺憂鬱的開心不起來怎麼辦 如何可以調節過來
2.1,我好像得了輕微的憂鬱症想請醫生幫忙判斷一下
2.1,我有5年的憂鬱症了怎麼樣才治療好每次需要鎮靜劑才能減輕痛苦自殘方式解決
2.1,我有中度憂鬱症怎麼辦覺得活著不快樂最近呼吸都困難生病也一直不好那些大道理我都懂就是想不開
2.1,我有什麼事都憋在心裡可是最近身體有些不舒服呼吸有些不規律時不時的嘆氣到底是什麼症狀呢
2.1,我有的時候感覺自己很沒用不如死了算啦別人總是瞧不起我我不想活啦想和他們說話他們也不理我真的不想活了
2.1,我有強迫行為經常會想到不開心的事並感到很難過怎麼才能治好
2.1,我有產後憂鬱現在哺乳期不能治療可是我現在很煩別人說句話我也煩看不得孩子跟別人親近一點
2.1,我有輕微自閉症和憂鬱症怎麼辦啊請各位專家幫幫忙吧
2.1,我有憂鬱症我該怎麼辦我快受不了了今年25歲男
2.1,我有憂鬱症寶寶快出生了還有一個多月可是我經常都輕生的念頭很想說說話現在
2.1,我有嚴重的心理疾病慢慢地已經持續有八年之久了包括恐懼症強迫症憂鬱症等等之類的疾病請問醫生我還有治療的可能嗎我該怎麼做才能早日擺脫這麼多年的痛苦
2.1,我老公出軌了我現在特難受但還是不想離開有時非常想不開
2.1,我老是想不開感覺心裡壓力好大老覺得生活麼希望對什麼都提不起興趣
2.1,我老是覺得心煩有說不出的火氣有時候還覺的自己很沒用有時候莫名其妙想到一個沒人的地方悄悄離開還有就是不想和別人說話寧願自己心裡話也懶得說出口
2.1,我老婆有輕度憂鬱症總是把所有事壓在心裡遇事情總是忘記不了曾經傷害過她的事
2.1,我老婆和我的朋友吵架了我打了我老婆我老婆本來就有點憂鬱症看誰都不順眼沒事找事現在有些自卑喜怒無常做什麼都沒興趣請問怎麼解決
2.1,我老覺得活著沒意思對什麼都不感興趣活著沒意義
2.1,我自從生了孩子就有了產後憂鬱症無緣無故發脾氣
2.1,我自從生了寶寶脾氣很暴躁幹什麼都沒有耐心什麼都沒精神感覺沒什麼東西可以吸引我做什麼都感覺沒有意義
2.1,我努力的想和大家搞好關係可每個人都不喜歡我覺得活著很沒勁
2.1,我快要崩潰了請問我要怎麼做我真的好累好累好累
2.1,我每天都不想上班就想待在家很多時候不想見人覺得很累
2.1,我每天都處在一種哽咽的狀態真的太難受了醫生怎麼樣可以痛快的活著不用這麼憋我努力讓自己不憋可是喉嚨總感覺有東西卡著
2.1,我每天都會不定時憂鬱心裡發慌看什麼都非常悲觀孩子一歲三個月了我只想在家躺著什麼都不做心煩的厲害的時候整個人都活不下去了這是憂鬱症嗎
2.1,我每天幾乎都會哭還非常想去死每天都感覺手機或者是有人在監視我我是真的受夠現在的生活了
2.1,我沒有一點自信經常有活不下去得想法總是喜歡自己躲家裡哭眼淚止都止不住
2.1,我男朋友中度憂鬱症我應該怎樣開導他造成的原因是他爸去世他家裡和他自己都覺得是他氣死的然後他自己想不開家裡又責怪他
2.1,我受不了了我的心一直在壓抑中度過可以讓我解脫嗎
2.1,我和老婆兩年多沒有在一起了我忘記不了她我很愛她現在我懷疑我得憂鬱症了為什麼那麼長時間反而越來越忘記不了痛苦都的天天睡覺都睡不好
2.1,我和我老公結婚快10年了怎麼覺得過得越來越沒意思了現在就像過著分居的生活感覺自己都不想活了我是不是得憂鬱症了呢也不知道到底是我的原因還是他的原因
2.1,我性格內向不愛說話心裡總是心事很重很累
2.1,我性格很孤僻經常會想輕生我和我老公婆婆關係都很僵可是我捨不得孩子一直都在強迫自己我該怎麼辦
2.1,我的人生覺得很黑暗很無助對其他人聊天都不感興趣對其他事物都不感興趣
2.1,我的心情天天都很壓抑不知道怎麼了 我聽到外面的人說我的不是  影響了我的正常生活  工作  我現在連工作都沒了我好煩 想死
2.1,我的心情非常難過每天晚上失眠下午五點鐘左右都感到心煩
2.1,我的朋友生完孩子後總覺得又老又醜老公不喜歡了憂鬱了求助專家
2.1,我非常沒有安全感心裡壓力非常大一直想死
2.1,我很長時間就不知道什麼是真正的開心挺悲觀的這是怎麼了
2.1,我很長時間總是想起一些很不好的過往甚至是零碎的小事總讓我感覺非常不開心還容易因為一些小事控制不住情緒易怒總讓我覺得我得了憂鬱症的感覺
2.1,我很容易發火 摔東西 跟我男朋友打架 因為他騙我  他的一次謊言徹底改變了我的性格 他做了我不能忍受的事 心裡有陰影 沒辦法承受 導致閉經 很壓抑
2.1,我很缺乏安全感心裡光是很壓抑不知道自己是怎麼了有時候光想者用死去解決自己心中的不滿我28歲這20多年我的經歷讓我很壓抑
2.1,我持續一年多都覺得強迫自己晚睡 多夢基本都是不好的夢 對任何事情都提不起精神和興趣 該怎麼改變
2.1,我是一名大學生心情低落和室友相處的不好語言表達能力差不想和別人交流但是又想和他們一塊玩總是胡思亂想沒精神做什麼都渾渾噩噩的
2.1,我是一名國一的學生 我不知道自己怎麼了晚上會哭哭到心臟痛的那種每天都很壓抑想跳樓吃安眠藥割腕 感覺人間不值得我也自殘過 我這是怎麼了
2.1,我是一個十幾歲的女孩子可我一直有種壓力很大的感覺總覺得扛不住了想死
2.1,我是一個病人痛並想死可還有一些事放不下
2.1,我是不是患上產後憂鬱症了自從產後開始情緒就老是容易激動動不動就發脾氣一發脾氣就拿孩子出氣感覺控制不了自己一樣
2.1,我是個高二學生 自制力和記憶力較差 就連平常他人說話我大多數都記不住更別提上課了 並且上課還睏 回到家就不願意學習了 請問有什麼辦法
2.1,我是高三女學生患有輕度強迫症焦慮症憂鬱症現在該怎麼辦
2.1,我是懷孕五個月的孕婦我總是鬱鬱寡歡高興不起來消極悲觀沒有安全感沒有食慾我是不是得了產前憂鬱症呀
2.1,我為什麼開心不起來每天吃飯打牌
2.1,我剛又諮詢了一位老師說我嚴重心理問題已經接近精神症類心理問題壓抑憂鬱攻擊性非常強說完之後我好害怕我想死但還是怕痛怎麼辦
2.1,我剛坐完月子出來總感覺自己有月子病吃飯沒胃口覺得全身痛沒精力照顧寶寶聽到寶寶哭不知道該怎麼辦沒事就胡思亂想覺得自己好像不想活了
2.1,我剛滿17 是男孩 最近我總是不開心 什麼事我都開心不起來 就算讓我笑了起來 沒一會我又會不開心 剛才聽音樂的時候我非常難受 心裡面非常慌 我的手也在發抖
2.1,我家庭條件不好現在又患有憂鬱症有沒有願意免費為我做諮詢的
2.1,我時常情緒低落感覺自己很多餘誰都不關心自己甚至想走得越遠越好誰也我找不到自己
2.1,我時常感到孤獨還有自殘的傾向這是什麼病啊
2.1,我時常感到情緒低落晝夜顛倒總是產生負面情緒對任何事情都提不起興趣總是莫名的流眼淚煩躁請問我這是怎麼了是憂鬱症嗎我現在應該怎麼辦
2.1,我時常會感到心裡很難受說不出的那種感覺就是很難受
2.1,我真的很累很累了被逼的走投無路了有什麼辦法可以讓我睡了都不會再醒來的
2.1,我真的是很想知道到底是我腦子壞了還是什麼還要活下去嗎
2.1,我真的過得很累很累了以後的日子都不知道怎麼走下去了
2.1,我做什麼都不想做請問是不是有注意力缺陷比如做作業的時候就經常恍神
2.1,我得了焦慮憂鬱症吃藥第三天感覺吃藥不能治本只能減輕痛苦我想知道各位心靈導師你們是如何教憂鬱患者順其自然如何重拾信心如何處理那些讓人恐懼的雜念
2.1,我得了憂鬱症好痛苦我老公是個太不善解人意的人想跟他溝通太難9年我壓抑太久真的走不出來
2.1,我得了憂鬱症怎麼辦才好整天感覺好累也不敢和人說話我快受不了了幫幫我
2.1,我得了憂鬱症醫生已經確診了我想戰勝自己我也想找個和我同病相憐的女人傾訴
2.1,我得了嚴重產後憂鬱症能治好嗎二十五歲恐懼心慌社交恐懼所有的症都有很嚴重的那種吧疑心病特重了也沒自信心
2.1,我得過產後憂鬱症很在意別人的看法現在總覺得周圍的人說三道四很沒有安全感
2.1,我從生了小孩以後我老公只要和我老婆婆說一句話我全身不自在心裡面很煩很想發火更不希望他們講一句話怎麼辦
2.1,我從早上開始一直想死想解脫覺得自己很差勁每天睡覺也很困難心跳也很快
2.1,我患有重度憂鬱症3年多了我感覺我已經沒有活下去的慾望和勇氣了反正我的病也好不了了這樣的我還有什麼活著的意義呢
